Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
3729,3729,7240,"yankee stadium was still, almost motionless. i went back to the skate park to paint, drawn to the shouts and music and laughter and the occasional din of a train passing by overhead.",2021-04-07 17:15:33+00:00,2021-04-07,2021-14,Unknown,Neutral,The tweet doesn't talk about travel modes
3730,3730,7241,"i took the 4 train to the bronx to get vaccinated on easter sunday. i could not believe the optimism, the energy that filled the hospital waiting room. https: and and t.co and 0vkkqae2fg",2021-04-07 17:09:04+00:00,2021-04-07,2021-14,Subway,Positive,The energy and optimism in the hospital waiting room was palpable.
3731,3731,7243,"i am going outside. as soon as i get this antibody test on the 16th. i am on a plane, train and anything else that can get me back outside.",2021-04-07 16:55:19+00:00,2021-04-07,2021-14,Unknown,Positive,The person is excited to get outside after getting an antibody test.
3732,3732,7244,thanks for patrolling subway stations. the 181st south entrance needs a kiosk and mta agent masks are key but looks like they are also used to hide crime how are you addressing that?,2021-04-07 16:32:09+00:00,2021-04-07,2021-14,Subway,Negative,"The subway station needs a kiosk and MTA agents should wear masks, but they are also used to hide crime."
3733,3733,7246,saw a guy on the subway with a sleeve of fruits and veggies tattooed on his arm and i am like great another cliche cook but upon closer inspection they all had tiny happy faces on them,2021-04-07 15:48:17+00:00,2021-04-07,2021-14,Subway,Positive,The tattooed fruits and veggies on the subway were cute.
3734,3734,7248,life has taught me 2 things: 1. l shit happens everyday and we just have to keep going 2. when shit happens i deadass will ride the train in silence laugh not one airpod is in my ear rn because of how annoyed i am that is how serious it is,2021-04-07 15:30:55+00:00,2021-04-07,2021-14,Subway,Negative,The subway was used as a way to cope with negative situations.
3735,3735,7250,the path does not close overnight like the mta does,2021-04-07 15:20:44+00:00,2021-04-07,2021-14,Unknown,Neutral,Doesn't talk about travel modes
3736,3736,7252,northbound f train at carroll has not moved in 10 minutes and there is no announcement,2021-04-07 15:02:11+00:00,2021-04-07,2021-14,Subway,Negative,The northbound f train at Carroll has been stuck for 10 minutes without any announcement.
3737,3737,7253,why do people have to pick up strollers when getting on the subway? lift the damn wheels...,2021-04-07 14:34:58+00:00,2021-04-07,2021-14,Subway,Negative,The tweet expresses frustration with people who bring strollers onto the subway and have to lift the wheels to get on.
3738,3738,7254,the announcement for my train just pronounced secaucus as sa caucus not sea caucus and i love every minute!!!,2021-04-07 14:22:12+00:00,2021-04-07,2021-14,Subway,Positive,"The train announcer mispronounced Secaucus as ""sa caucus"" and the speaker found it funny."
3739,3739,7255,"i am at mta b38 bus stop in brooklyn, ny https: and and t.co and v6fs4ptygs",2021-04-07 14:05:19+00:00,2021-04-07,2021-14,Bus,Neutral,The tweet is about a specific bus stop location.
3740,3740,7256,"i appreciate the timely response. i would rather have a timely train, but i know i am reaching for the stars with that one. thank you.",2021-04-07 14:04:00+00:00,2021-04-07,2021-14,Subway,Positive,"The response was timely, even though the train was not."
3741,3741,7260,"the express train will only stay in the station and hold the doors open for the local when you are the one already on the express that really needs it to get moving. if you are the one on the local, the express will shut its doors just as the local's doors open. facts.",2021-04-07 13:40:10+00:00,2021-04-07,2021-14,Subway,Negative,The express train was not holding the doors open for the local train.
3742,3742,7261,i have a large bubbling boiling hate for the mta,2021-04-07 13:36:32+00:00,2021-04-07,2021-14,Subway,Negative,The tweet expresses a strong negative sentiment towards the MTA.
3743,3743,7264,c train downtown at 81st. now i am getting a cab.,2021-04-07 13:16:45+00:00,2021-04-07,2021-14,Subway,Negative,The subway was delayed at 81st.
3744,3744,7265,i snoozed my alarm twice because i told myself i did not care if i was late. que me getting ready super fast and beating my train by 5 min so i will not be late...,2021-04-07 13:15:30+00:00,2021-04-07,2021-14,Subway,Positive,The person was able to beat their train by 5 minutes despite snoozing their alarm twice.
3745,3745,7266,"i seriously try to love, like or even appreciate the nyc subway and it refuses to let me.",2021-04-07 13:13:12+00:00,2021-04-07,2021-14,Subway,Negative,The subway is unreliable and frustrating.
3746,3746,7267,"my train has been stopped for 10 minutes. no explanation. now i am late for work. thanks, .",2021-04-07 13:11:45+00:00,2021-04-07,2021-14,Subway,Negative,"The train was stopped for 10 minutes without explanation, causing the person to be late for work."
3747,3747,7268,some mf woke up and chose to hop on the train tracks laugh,2021-04-07 12:56:29+00:00,2021-04-07,2021-14,Subway,Negative,"The tweet is about someone who chose to hop on the train tracks, which is dangerous and illegal."
3748,3748,7269,"i saw this couple in the subway entrance, the boyfriend hops the turn style and continues walking, his girlfriend says ""you just going to leave me?"" then he goes and opens the emergency door, i guess chivalry is not dead.",2021-04-07 12:54:55+00:00,2021-04-07,2021-14,Subway,Positive,The boyfriend's chivalrous behavior was appreciated.
3749,3749,7270,"closed due to vehicle fire in on patchogue motified tweet sinai rd sb between s bicycle path and granny rd, stopped traffic back to middle country rd https: and and t.co and clj9iksg5n",2021-04-07 12:50:44+00:00,2021-04-07,2021-14,Car,Negative,The road was closed due to a vehicle fire.
3750,3750,7271,farts on the train and steps out before the door closes takes lol. https: and and t.co and o7b2a0enqr,2021-04-07 12:48:19+00:00,2021-04-07,2021-14,Subway,Negative,"The tweet is about someone who farts on the train and steps out before the door closes, which is considered rude behavior."
3751,3751,7272,our nanny's subway was delayed this morning due to dead bugs. nyc is back!,2021-04-07 12:31:44+00:00,2021-04-07,2021-14,Subway,Negative,The subway was delayed due to dead bugs.
3752,3752,7276,at this point there are more broken doors than functional ones at the b and q station,2021-04-07 12:12:57+00:00,2021-04-07,2021-14,Subway,Negative,The B and Q subway station has more broken doors than functional ones.
3753,3753,7279,"dear people who eat on the subway under the best of circumstances but especially during a global pandemic, who hurt you? with concern, me",2021-04-07 11:24:54+00:00,2021-04-07,2021-14,Subway,Negative,The tweet expresses frustration and concern about people eating on the subway during the pandemic.
3754,3754,7280,"i am at mta subway sutphin blvd and archer ave and jfk (e and j and z) in jamaica, ny https: and and t.co and jmdcwjnd5t",2021-04-07 11:18:27+00:00,2021-04-07,2021-14,Subway,Neutral,The tweet is a location update.
3755,3755,7282,"i am at mta nyct linden shop in brooklyn, ny https: and and t.co and t6fge76pi6",2021-04-07 10:53:59+00:00,2021-04-07,2021-14,Subway,Neutral,The tweet is about a specific location and doesn't express any sentiment.
3756,3756,7283,the last thing i want is for the mta to have access to my debit card info.,2021-04-07 10:42:21+00:00,2021-04-07,2021-14,Subway,Negative,The tweet expresses concern about the MTA having access to debit card information.
3757,3757,7288,no operating the train,2021-04-07 05:22:24+00:00,2021-04-07,2021-14,Subway,Negative,The subway is not operating.
3758,3758,7290,https: and and t.co and 5iogukpv96 nyc subway dancers even made missy elliott 'lose control',2021-04-07 04:34:16+00:00,2021-04-07,2021-14,Subway,Positive,The subway dancers made Missy Elliott lose control.
3759,3759,7291,"asian man appears to have been brutally beaten till knocked unconscious on a bound train, believed to have happened 3 29 2021 allegedly! they said the man called the black man the n word. https: and and t.co and wnikmklnzz",2021-04-07 04:12:09+00:00,2021-04-07,2021-14,Subway,Negative,The tweet describes a violent attack on a subway train.
3760,3760,7293,"by the way the ""sound barrier"" that was built as a part of the third track project does not do anything i hear every train screaming thru my town and the freight trains every night as loud as i did before they were built",2021-04-07 03:57:57+00:00,2021-04-07,2021-14,Unknown,Negative,The sound barrier built as part of the third track project did not effectively reduce noise levels.
3761,3761,7297,"proposed first action: paint bright green kermit in the path of the northern blvd bike lane, including over any ...objects that might be stationed therein",2021-04-07 03:10:09+00:00,2021-04-07,2021-14,Bike,Negative,The proposed action to paint a green kermit in the bike lane is not a positive change.
3762,3762,7298,"interesting. so do these actually use overhead power whenever available, or do they pull an train and only use it when about to enter the penn tunnels?",2021-04-07 03:09:50+00:00,2021-04-07,2021-14,Subway,Neutral,"The subway uses overhead power whenever available, but also has a train to pull when entering the Penn Tunnels."
3763,3763,7299,"i feel ya. i cannot tell you how many games i have had to leave early to catch an earlier train home. sucks, but it is the nature of the beast when you do not drive period.",2021-04-07 03:05:56+00:00,2021-04-07,2021-14,Subway,Negative,"The subway was not running on time, causing the person to leave games early."
3764,3764,7304,cannot be worse than the 6 train.,2021-04-07 02:48:52+00:00,2021-04-07,2021-14,Subway,Negative,The 6 train is known for being unreliable and delayed.
3765,3765,7306,let the igor train keep ridin,2021-04-07 01:55:28+00:00,2021-04-07,2021-14,Subway,Positive,The sentiment is positive towards the subway train.
3766,3766,7309,"having issues with public transit options in nyc. today when searching for various locations the public transit option was greyed out and when clicked it said ""unavailable"", even tested against locations i take the train and bus to regularly and got the same issue.",2021-04-07 01:39:40+00:00,2021-04-07,2021-14,Unknown,,
3767,3767,7310,cleared passenger jumped in front of train in a possible suicide attempt,2021-04-07 01:35:14+00:00,2021-04-07,2021-14,Subway,Negative,A passenger jumped in front of a train in a possible suicide attempt.
3768,3768,7315,seeing somebody parlaying at the turnstile at the train station opening the exitdoor for them,2021-04-07 00:46:07+00:00,2021-04-07,2021-14,Subway,Positive,The person at the turnstile opened the exit door for someone.
3769,3769,7316,"2 is fine if the train is uncrowded or you are going to the end of the line, but 5 is the best especially in the era of trying to distance on trains",2021-04-07 00:42:16+00:00,2021-04-07,2021-14,Subway,Positive,The train was uncrowded or going to the end of the line.
3770,3770,7318,prosecutor rule: first one on the plea bargain train gets the best seat,2021-04-07 00:41:12+00:00,2021-04-07,2021-14,Unknown,Negative,The tweet is about a negative aspect of the legal system.
3771,3771,7319,"the in grand street, ny had a sign outside that said they had a promo for 2 regular footlongs for 11.99, so went in to buy 2. first off, the ""sandwich maker"" did not properly wear his mask and had dandruff on his left shoulder (ugh). staff was a newbie. by the time he",2020-05-30 23:57:23+00:00,2020-05-30,2020-21,Unknown,Negative,The sandwich maker did not properly wear his mask and had dandruff on his left shoulder. The staff was a newbie.
3772,3772,7320,made it out of the2nd ave f train stop just in front of them. they were going quick!,2020-05-30 23:56:23+00:00,2020-05-30,2020-21,Subway,Positive,The subway train arrived quickly.
3773,3773,7321,been saving money by taking the train,2020-05-30 23:52:21+00:00,2020-05-30,2020-21,Unknown,,
3774,3774,7325,cleared: incident on at hoboken path station,2020-05-30 23:16:22+00:00,2020-05-30,2020-21,Subway,Neutral,The incident on the Hoboken Path station has been cleared.
3775,3775,7326,cleared: incident on at hoboken path station,2020-05-30 23:16:21+00:00,2020-05-30,2020-21,Subway,Neutral,The incident on the Hoboken Path station has been cleared.
3776,3776,7329,"two subways to go protest, one subway to clock in and fight covid. 2020 has been a crazy year!",2020-05-30 23:03:05+00:00,2020-05-30,2020-21,Subway,Negative,The tweet expresses frustration about the situation.
3777,3777,7335,"just as i was messaging a friend to say how we would usually be at a protest but we were not feeling comfortable using the subway amongst masses of people in the current covid climate, we heard the roar of a crowd coming... https: and and t.co and j401daby2u",2020-05-30 22:17:07+00:00,2020-05-30,2020-21,Subway,Negative,The subway was not a comfortable option during the current covid climate.
3778,3778,7338,protests takes a turn now have taken to the streets marching on flatbush towards grand army plaza. over 60 police vans blocked their path so they literally turned other way. https: and and t.co and owxj8qpvbq,2020-05-30 22:11:13+00:00,2020-05-30,2020-21,Unknown,Negative,The protests were blocked by police vans.
3779,3779,7341,i had an appointment in manhattan today and got off the q train at prospect park and stepped directly into this crowd. been hearing nothing but sirens since i got home. i hope everyone makes it home same https: and and t.co and y6ptoyvamb,2020-05-30 22:07:35+00:00,2020-05-30,2020-21,Subway,Negative,The subway was delayed due to an accident near Prospect Park.
3780,3780,7342,whew the train in havi is a blow everytime !!!!!,2020-05-30 21:59:02+00:00,2020-05-30,2020-21,Subway,Negative,The subway train in Havana is always a disappointment.
3781,3781,7344,well...a mask is better than nothing at all..it is a barrier...maybe not good enough.. ..on the train this week i am thinking of trying a face shield instead....you are bring safe...and thinking this thru..thank you,2020-05-30 21:51:26+00:00,2020-05-30,2020-21,Subway,Positive,The tweet is about trying different safety measures on the subway.
3782,3782,7353,".: when we get back on the subway, these masks will save us from peoples' summer funk and other choke inducing smells down there.",2020-05-30 21:07:08+00:00,2020-05-30,2020-21,Subway,Negative,The subway smells bad due to summer funk and other choke inducing smells.
3783,3783,7356,"have not been on a panel job in months literally!!! ( mta westchester yard in bronx, ny) https: and and t.co and qz9m07u9qp",2020-05-30 20:25:30+00:00,2020-05-30,2020-21,Bus,Negative,The tweet is about not being on a panel job in months.
3784,3784,7357,i finally took the subway for the first time in 3 months!,2020-05-30 20:17:50+00:00,2020-05-30,2020-21,Subway,Positive,The person took the subway after not using it for 3 months.
3785,3785,7360,i love my city! stay safe out there. i am just a few minutes away. i love how the mta bus drivers showed support as well. https: and and t.co and lpx3cr2g5e,2020-05-30 20:01:30+00:00,2020-05-30,2020-21,Bus,Positive,The tweet expresses love for the city and appreciation for the support shown by MTA bus drivers.
3786,3786,7364,"works for the mta. now, imagine if all of the black employees in the mta did not show up for work for two days. nothing's moving!! imagine if those black rns stayed home. imagine if allies joined in. shut the american empire down!!!!",2020-05-30 19:01:41+00:00,2020-05-30,2020-21,Unknown,Negative,The tweet is expressing a negative sentiment towards the MTA and its employees.
3787,3787,7368,"never have i ever..... had and a picnic in the middle of park ave. as the subway roared beneath us, setting a vibration in our bodies, we listened to the silence above. a few cars passed but not... https: and and t.co and aaeebyxpp0",2020-05-30 17:58:02+00:00,2020-05-30,2020-21,Subway,Positive,The subway provided a unique and vibrant experience during a picnic in the middle of park ave.
3788,3788,7369,thank you mta! nyc bus drivers union refuses to transport protesters for the nypd https: and and t.co and j7gpxeq4ih via,2020-05-30 17:35:35+00:00,2020-05-30,2020-21,Bus,Negative,The bus drivers union refused to transport protesters for the NYPD.
3789,3789,7370,cleared: incident on at hoboken path station,2020-05-30 17:16:22+00:00,2020-05-30,2020-21,Subway,Neutral,The incident on the Hoboken Path station has been cleared.
3790,3790,7371,first time on the subway in almost three months,2020-05-30 16:56:43+00:00,2020-05-30,2020-21,Subway,Positive,The person is excited to be back on the subway after a long absence.
3791,3791,7375,"it really will not. systems do not change, the have to be dismantled and rebuilt. it is why even with more black cops, politicians, etc, the system that is our government is still running unencumbered. changing who is on the train does not alter the routes bro, the tracks are laid",2020-05-30 16:29:20+00:00,2020-05-30,2020-21,Subway,Negative,"The subway system is not easily changed, it requires dismantling and rebuilding."
3792,3792,7389,"took the subway for the first time today, and would get on the wrong one and walk 10 extra blocks to get home",2020-05-30 13:41:25+00:00,2020-05-30,2020-21,Subway,Negative,The subway experience was confusing and resulted in extra walking.
3793,3793,7395,massive phallic symbol intact. dogs still passing me on the jog path. https: and and t.co and 19vhrx705u,2020-05-30 12:47:07+00:00,2020-05-30,2020-21,Unknown,Neutral,The tweet is about a phallic symbol and dogs passing on a jogging path.
3794,3794,7398,nypd using mta buses as paddywagons now!? backdoor! https: and and t.co and f7xppbp28s,2020-05-30 12:07:57+00:00,2020-05-30,2020-21,Bus,Negative,The NYPD is using buses as paddywagons.
3795,3795,7406,"i am at mta nyct linden shop in brooklyn, ny https: and and t.co and f3qaqimmv9",2020-05-30 08:48:45+00:00,2020-05-30,2020-21,Subway,Neutral,The tweet is about a specific location and doesn't express any sentiment.
3796,3796,7407,i used nyc subway system since 1977 so clean i have never seen. i thank you for all of nyc. thank you. https: and and t.co and bydgm4gvta,2020-05-30 07:08:56+00:00,2020-05-30,2020-21,Subway,Positive,The subway system is clean and well-maintained.
3797,3797,7409,no worries. the rioters are going to take over the subway in 20 minutes anyway,2020-05-30 06:06:00+00:00,2020-05-30,2020-21,Subway,Negative,The tweet expresses a negative sentiment about the rioters taking over the subway.
3798,3798,7410,"well, that is it for me, i am going to take the subway home with my bike oh wait https: and and t.co and rzevnesxss",2020-05-30 05:56:45+00:00,2020-05-30,2020-21,Subway,Negative,The tweet is incomplete and contains multiple links.
3799,3799,7413,wow in what context you think this is fair? she is a 100lb female being violently pushed down with intent to harm her. i have seen this on the subway 50+ times.,2020-05-30 04:36:37+00:00,2020-05-30,2020-21,Subway,Negative,The tweet describes a negative experience on the subway.
3800,3800,7417,now i got to disconnect. last video of that nyc mother with her child in the subway. goodnight. you all be safe and blessed.,2020-05-30 04:00:54+00:00,2020-05-30,2020-21,Subway,Positive,The tweet is a positive message wishing everyone to be safe and blessed.
3801,3801,7418,thank you mta bus drivers for refusing to drive buses to transport protesters arrested by the nypd. it is also the official position of their union. solidarity https: and and t.co and hcypcxil6y,2020-05-30 03:25:18+00:00,2020-05-30,2020-21,Bus,Positive,"The bus drivers refused to transport protesters arrested by the NYPD, in solidarity with their union."
3802,3802,7419,in the rain ambulance f.d.n.y.straight responding and 1 train r62a train ambulance f.d.n.y.straight responding https: and and t.co and kdlu1v5wen,2020-05-30 03:07:04+00:00,2020-05-30,2020-21,Subway,Neutral,The tweet is about an ambulance responding to an incident on the subway.
3803,3803,7420,the mta is not enforcing the mask policy at all and having a sunday schedule everyday still is not safe at this point with the number of people on the trains,2020-05-30 03:03:34+00:00,2020-05-30,2020-21,Subway,Negative,"The MTA is not enforcing the mask policy and has a Sunday schedule every day, which is not safe with the number of people on the trains."
3804,3804,7421,rare w for mta https: and and t.co and cs1dir1rud,2020-05-30 03:01:18+00:00,2020-05-30,2020-21,Bus,Positive,"The tweet is about a rare w for MTA, which is a positive sentiment."
3805,3805,7422,oh shit the mta is stepping up????? yoooooooo(stillhoppingtho)ooooooooooooo https: and and t.co and x0rmqtcuri,2020-05-30 02:49:27+00:00,2020-05-30,2020-21,Subway,Positive,The MTA is improving its service.
3806,3806,7423,cleared: incident on at hoboken path station,2020-05-30 02:32:19+00:00,2020-05-30,2020-21,Subway,Neutral,The incident on the Hoboken Path station has been cleared.
3807,3807,7425,"is it ""safe"" to have target open? is it safe the subway is open? is it safe the bus system is open??",2020-05-30 02:10:22+00:00,2020-05-30,2020-21,Unknown,Neutral,The tweet is asking about the safety of various modes of transportation.
3808,3808,7431,it hit me when like scarlet witch turns on him on the train and he seems extremely sad,2020-05-30 00:54:54+00:00,2020-05-30,2020-21,Subway,Negative,The tweet describes a sad moment on a subway train.
3809,3809,7432,cops are using mta busses to arrest and divide the street so it is only fair that people takeover police cars too. https: and and t.co and hz4ruqhehm,2020-05-30 00:53:19+00:00,2020-05-30,2020-21,Bus,Negative,The tweet is about people taking over police cars in response to police using MTA buses to arrest and divide the street.
3810,3810,7437,"i am at mta subway parkchester (6) in bronx, ny https: and and t.co and fgvmr7peeb",2021-04-13 23:53:28+00:00,2021-04-13,2021-15,Subway,Neutral,The tweet is just sharing a location.
3811,3811,7439,"i am at mta subway hunts point ave (6) in bronx, ny https: and and t.co and crpth8pefn",2021-04-13 23:44:38+00:00,2021-04-13,2021-15,Subway,Neutral,The tweet is about a specific subway stop.
3812,3812,7440,"from the 4 to the 6 ( mta subway 125th st (4 and 5 and 6) in new york, ny) https: and and t.co and uz7ro4o7vy",2021-04-13 23:31:44+00:00,2021-04-13,2021-15,Subway,Positive,The subway service from 4 to 6 on the 125th st line in New York was good.
3813,3813,7441,hampton jitney compared to nyc subway is next level https: and and t.co and n1fj0maigu,2021-04-13 23:21:25+00:00,2021-04-13,2021-15,Bus,Positive,The bus service was compared to the subway and found to be superior.
3814,3814,7442,"i am at mta subway nevins st (2 and 3 and 4 and 5) in brooklyn, ny https: and and t.co and irfshyqyaw",2021-04-13 23:05:58+00:00,2021-04-13,2021-15,Subway,Neutral,The tweet contains a location reference for the subway station.
3815,3815,7445,what is the delay on the train line? been waiting for a while on 207 street. you sure do not look ready for all straphangers to return,2021-04-13 21:56:15+00:00,2021-04-13,2021-15,Subway,Negative,The train line was delayed and the station did not look ready for the return of straphangers.
3816,3816,7448,i was this close to getting on the wrong train and then i did not,2021-04-13 21:37:04+00:00,2021-04-13,2021-15,Subway,Positive,The person was able to avoid getting on the wrong train.
3817,3817,7450,"wait wait wait, that red bus lane coloring is not paint, but it is actually red sand that is glued to the pavement?!",2021-04-13 20:55:26+00:00,2021-04-13,2021-15,Bus,Negative,"The red bus lane coloring is not paint, but it is actually red sand that is glued to the pavement."
3818,3818,7451,"concerns voiced at town hall include environmental + health impacts on adjacent communities, inadequate funding for park and promenade, lack of targeted jobs for residents, property damage to businesses and homes, and overcrowding and accessibility issues on the train and 7 train",2021-04-13 20:53:29+00:00,2021-04-13,2021-15,Subway,Negative,"Concerns were voiced at town hall about the environmental and health impacts of the train, inadequate funding for the park and promenade, lack of targeted jobs for residents, property damage to businesses and homes, and overcrowding and accessibility issues on the train and 7 train."
3819,3819,7454,about 4 5 cars at the bellmore train station lined up with trump flags screaming and waving at traffic. embarrassing.,2021-04-13 20:26:43+00:00,2021-04-13,2021-15,Car,Negative,The display of trump flags at the train station was embarrassing.
3820,3820,7456,i did not know brother i am using the train next time https: and and t.co and iniuhtqdkt,2021-04-13 20:00:24+00:00,2021-04-13,2021-15,Subway,Positive,The person is sharing their experience of using the train.
3821,3821,7458,i soo vex she got this rassole dog in the train seat,2021-04-13 19:55:28+00:00,2021-04-13,2021-15,Subway,Negative,The tweet expresses frustration about a dog being in a train seat.
3822,3822,7460,well if you see the 5 train arriving at times square that means that something is going on lexington ave line for your information,2021-04-13 19:11:42+00:00,2021-04-13,2021-15,Subway,Neutral,The tweet is informative about the status of the 5 train arriving at Times Square.
3823,3823,7461,she puked on herself and the train,2021-04-13 17:27:42+00:00,2021-04-13,2021-15,Subway,Negative,The tweet describes a negative experience on the subway.
3824,3824,7462,not me getting stuck on a train for 15 minutes this morning,2021-04-13 17:24:33+00:00,2021-04-13,2021-15,Subway,Negative,The subway train was delayed for 15 minutes this morning.
3825,3825,7465,"hey , any updates on installing all tubes in the subway with cellular radios to stay connected while trains are in motion? i know there was a trial for l tube and att devices. how did that go?",2021-04-13 17:07:52+00:00,2021-04-13,2021-15,Subway,Neutral,The trial for installing cellular radios in the subway was for the L tube. No information about the trial's outcome.
3826,3826,7467,that is what imma do after the game but with a train,2021-04-13 17:00:16+00:00,2021-04-13,2021-15,Unknown,,
3827,3827,7469,where is the cartoon where a guy steers a train away from 6 blood clots and toward thousands of covid patients in the icu?,2021-04-13 16:39:19+00:00,2021-04-13,2021-15,Unknown,Negative,The tweet is about a cartoon that is not related to travel.
3828,3828,7474,"i agree as well. have been isolated socially but no fears about covid and subway. people masked. except people panhandling, smoking. if that continues, people will avoid again. (tho impossible for those outside manhattan.)",2021-04-13 16:21:43+00:00,2021-04-13,2021-15,Subway,Negative,"The subway was not well maintained during the summer, with people panhandling and smoking. If this continues, people will avoid it again."
3829,3829,7477,takin' the a train with for manhattan da after talkin' with voters in washington heights. primary is june 22nd; early voting starts june 12th! https: and and t.co and 47ky15wldt,2021-04-13 16:01:27+00:00,2021-04-13,2021-15,Subway,Positive,The tweet is about a politician taking the subway to Manhattan after talking with voters in Washington Heights. The primary election is on June 22nd and early voting starts on June 12th.
3830,3830,7478,"why not activating ferries for public transportation along the hudson river? with fresher air, and to balance the subway and buses crowds? subways are not feeling safe; crime and covid wise.",2021-04-13 15:59:23+00:00,2021-04-13,2021-15,Unknown,Negative,The tweet expresses dissatisfaction with the current public transportation options and suggests activating ferries as an alternative.
3831,3831,7481,"i am at mta subway beach 105th st and seaside (a and s) in queens, ny https: and and t.co and oiigzq2sjt",2021-04-13 15:28:21+00:00,2021-04-13,2021-15,Subway,Positive,The tweet is about a specific location on the subway.
3832,3832,7482,i just lost $20 because i accidentally pressed the yes button it only got $9 in coins. token booth said i got to call 511. update the goddamn system. i want my fuckjng money back. nj transit updated their system because of the complaints why cannot do the same? https: and and t.co and xvobqknnje,2021-04-13 14:48:17+00:00,2021-04-13,2021-15,Unknown,Negative,The person lost $20 due to a mistake at a token booth and wants their money back.
3833,3833,7483,"so here are a couple of complaints. first complaint, why is there no cash at the token booth? because of covid which is stupid. also when will these machines be updated to give back more than $9 and i am tired of these damn dollar coins. upgrade the damn system https: and and t.co and ucnnee4a6g",2021-04-13 14:43:24+00:00,2021-04-13,2021-15,Subway,Negative,The subway system is outdated and needs to be updated.
3834,3834,7484,"also, tons of pedestrian desire lines made in the grass. has never done anything to accommodate, letting an undeserved community simply play frogger w and 50mph cars whizzing by. hoping leaders like can steer a safer path.",2021-04-13 14:40:59+00:00,2021-04-13,2021-15,Unknown,Negative,The tweet is about pedestrian safety and the lack of accommodations for a community.
3835,3835,7486,"literally was my next thought. i do not mind paying more in taxes, but i do expect to be able to ride the subway without a lunatic threatening me.",2021-04-13 14:29:38+00:00,2021-04-13,2021-15,Subway,Negative,The subway was delayed due to a lunatic threatening the passenger.
3836,3836,7488,"during the shutdown the trains were exceptionally clean, now mta is like if you get covid you get covid.",2021-04-13 14:02:05+00:00,2021-04-13,2021-15,Subway,Negative,"The subway was exceptionally clean during the shutdown, but now it seems to be a breeding ground for COVID-19."
3837,3837,7495,"no lie once i get off the e train , i do the dash like tay k to the 6 train",2021-04-13 12:55:51+00:00,2021-04-13,2021-15,Subway,Positive,The person is expressing their excitement about getting off the subway and taking the 6 train.
3838,3838,7498,can already feel the transit anxiety settling in as my train is stalled for 10 min forcing me to transfer a station early new york city's coming back baby!,2021-04-13 12:45:51+00:00,2021-04-13,2021-15,Subway,Negative,The train was delayed and forced to transfer early.
3839,3839,7499,so why are 5 trains ending early all of a sudden? besides train goes to eastchester where i live i am not walking from wakefield. and the bx31 bus stops at a certain time so tell me again exactly how i get home after work? i am at baychester avenue after 11 pm??? https: and and t.co and hsdtnqwsze,2021-04-13 12:33:12+00:00,2021-04-13,2021-15,Subway,Negative,The subway was ending early and the bus schedule was not clear.
3840,3840,7502,been away from the 7 train for too long. good to be back.,2021-04-13 12:29:00+00:00,2021-04-13,2021-15,Subway,Positive,The person is happy to be back on the subway.
3841,3841,7505,train cops are more prone to panic during duty calls than the harmless civilians,2021-04-13 12:18:38+00:00,2021-04-13,2021-15,Subway,Negative,The sentiment is negative because the train cops are more prone to panic during duty calls than the harmless civilians.
3842,3842,7506,wow. a train every 14 minutes...how do people who live off the c even survive?,2021-04-13 12:15:31+00:00,2021-04-13,2021-15,Subway,Negative,The train schedule is too frequent and inconvenient for people who live off the c.
3843,3843,7507,this fool is really shouting showtime showtime at 8am on this train.,2021-04-13 12:08:55+00:00,2021-04-13,2021-15,Subway,Negative,The person is shouting loudly on the train at an early hour.
3844,3844,7509,i miss the days when you could eat a whole subway sandwich on the train to work!! these days the mta would call the cops and you would be tazed to death for taking a mere bite ....,2021-04-13 12:01:17+00:00,2021-04-13,2021-15,Subway,Negative,The MTA has strict rules about eating on the subway.
3845,3845,7510,"i stepped on this white lady by accident just now and said i am so sorry, she was looking like somebody dropped a bomb in the train station like damn you all be shook for no reason",2021-04-13 11:56:23+00:00,2021-04-13,2021-15,Subway,Negative,The person was injured in a train station.
3846,3846,7512,"we are speaking to riders about an survey on why people are not returning to the subways. their top fear is crime, not covid. https: and and t.co and yzxfztf6jp",2021-04-13 11:08:19+00:00,2021-04-13,2021-15,Subway,Negative,"The top fear of people not returning to the subways is crime, not covid."
3847,3847,7513,i usually use the parking garage and path to get to the city. i know the garage takes cards... not sure about the path. i think so.,2021-04-13 10:57:30+00:00,2021-04-13,2021-15,Car,Neutral,"The tweet is about the parking garage and path to get to the city, but the tweet doesn't express any sentiment."
3848,3848,7521,cannot wait to get chased by that shit after hopping the train https: and and t.co and gkrf4hjfpx,2021-04-13 03:09:03+00:00,2021-04-13,2021-15,Subway,Negative,The tweet expresses frustration with the subway system.
3849,3849,7522,was not in a car but got a ticket for drinking a soda in subway in la. had to make a court appearance and everything.,2021-04-13 03:06:04+00:00,2021-04-13,2021-15,Subway,Negative,Got a ticket for drinking a soda in subway in la.
3850,3850,7524,"this bill is perfect for since her district includes the crossbay veterans bridge that currently excludes , despite ample room for safe passage. even her predecessor was aware of the issue &amp; agreed should have fixed it.",2021-04-13 02:21:12+00:00,2021-04-13,2021-15,Unknown,Neutral,The tweet is about a bill and its impact on a bridge.
